Seq,Gender,M,R,F,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeoBks,ItalCook,ItalAtlas,ItalArt,Related purchase,Florence
1902,1,167,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
1903,1,167,10,8,40,1,0,2,1,1,0,0,1,0,0,1,0
1904,0,167,32,2,34,1,0,0,0,0,2,0,0,0,0,2,0
1905,1,167,24,10,76,3,0,4,1,1,0,0,0,0,0,0,0
1906,0,166,16,1,16,0,0,0,0,0,0,1,0,0,0,1,0
1907,1,166,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1908,1,166,8,11,56,1,3,1,0,2,0,1,0,0,0,1,0
1909,1,166,10,10,58,2,1,2,2,0,1,1,0,0,0,2,0
1910,1,166,12,2,20,0,0,0,1,0,0,1,1,0,0,2,0
1911,0,166,2,4,24,0,0,0,0,0,1,1,0,0,0,2,0
1912,1,166,24,2,28,0,0,0,1,1,0,1,0,0,0,1,0
1913,1,166,6,3,20,0,0,0,0,0,1,0,0,0,0,1,0
1914,1,166,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1915,1,166,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
1916,1,165,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
1917,1,165,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1918,1,165,18,11,56,2,1,4,1,1,0,0,0,0,0,0,0
1919,1,165,34,7,64,0,0,3,1,0,2,0,0,0,0,2,0
1920,1,165,12,10,66,2,0,2,2,0,0,0,0,0,0,0,0
1921,1,165,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0
1922,1,165,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1923,0,165,16,2,20,1,0,1,0,0,0,0,0,0,0,0,0
1924,0,164,12,3,24,0,1,1,0,0,0,0,0,0,0,0,0
1925,1,164,4,7,38,1,0,1,0,1,1,0,0,0,0,1,0
1926,1,164,14,1,14,0,1,0,0,0,2,0,0,0,0,2,1
1927,1,164,2,2,6,0,0,0,0,0,1,0,0,0,0,1,0
1928,1,164,4,2,8,0,0,0,0,0,0,0,1,0,0,1,0
1929,1,164,32,4,52,0,0,1,1,0,0,0,0,0,0,0,0
1930,1,163,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1931,0,163,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0
1932,1,163,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1933,1,163,6,2,14,0,0,1,0,0,0,0,0,0,0,0,0
1934,1,163,10,5,20,2,0,0,0,1,0,0,0,0,0,0,0
1935,0,163,24,1,24,0,0,0,0,0,1,0,0,0,0,1,0
1936,1,163,14,1,14,0,0,0,1,0,1,3,0,0,0,4,0
1937,1,163,28,1,28,0,0,1,0,0,0,3,0,0,0,3,0
1938,0,162,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1939,1,162,36,6,66,1,0,1,1,1,0,0,0,0,0,0,0
1940,1,162,32,1,32,0,0,0,0,0,0,0,0,0,0,0,0
1941,0,162,12,10,34,2,0,1,2,1,0,0,0,1,0,1,0
1942,0,162,4,2,10,0,0,0,0,0,1,1,0,0,0,2,0
1943,0,162,8,10,50,3,0,2,3,0,0,1,0,0,0,1,0
1944,1,161,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1945,0,161,10,7,34,0,1,0,1,1,0,2,0,0,0,2,0
1946,0,161,6,2,10,0,0,0,0,0,2,2,0,0,0,4,0
1947,1,161,6,1,6,0,0,0,0,0,0,2,0,0,0,2,0
1948,0,161,14,1,14,0,1,0,0,0,1,0,0,0,0,1,0
1949,0,161,22,2,28,2,0,0,0,0,0,0,0,0,0,0,0
1950,0,161,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1951,1,161,10,9,30,1,3,2,2,0,0,0,0,0,0,0,0
1952,1,161,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
1953,1,161,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0
1954,1,161,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
1955,0,160,24,10,50,2,0,1,2,1,1,3,0,0,0,4,0
1956,0,160,12,8,40,1,1,3,0,0,1,1,0,0,0,2,0
1957,1,160,18,2,26,0,0,1,0,1,0,0,0,0,0,0,0
1958,0,160,6,5,22,0,0,1,1,0,0,0,0,0,0,0,0
1959,0,160,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0
1960,1,160,10,2,12,0,0,0,0,0,0,1,0,0,0,1,0
1961,1,160,26,10,48,1,0,4,0,2,0,1,1,0,0,2,0
1962,0,160,10,9,38,2,0,0,0,1,0,1,0,0,0,1,0
1963,0,160,16,2,20,1,0,1,0,0,0,1,0,0,0,1,0
1964,0,160,6,6,22,1,0,0,0,1,0,1,0,0,0,1,0
1965,0,160,14,2,22,1,0,0,1,0,0,1,0,0,0,1,0
1966,1,160,6,2,10,0,0,0,0,0,1,1,0,0,0,2,0
1967,1,159,34,1,34,0,0,1,0,0,0,0,0,0,0,0,0
1968,1,159,10,3,22,1,0,0,0,0,0,0,0,0,0,0,0
1969,0,159,4,10,46,2,1,1,2,0,2,1,0,0,0,3,0
1970,1,159,10,2,14,0,0,0,0,1,0,0,0,0,0,0,1
1971,0,159,2,6,18,1,0,0,1,1,0,0,0,0,0,0,0
1972,1,159,2,3,18,0,1,0,0,0,0,0,0,0,0,0,0
1973,0,159,32,1,32,0,0,0,0,1,0,0,0,0,0,0,0
1974,1,159,10,1,10,0,0,0,0,0,0,2,0,0,0,2,0
1975,1,158,12,2,14,0,1,0,0,0,0,0,0,0,0,0,0
1976,0,158,6,9,56,1,1,1,1,1,0,3,0,0,0,3,1
1977,0,158,32,2,34,0,0,1,1,0,0,0,0,0,0,0,0
1978,1,158,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
1979,1,158,14,5,38,1,0,1,1,0,2,0,1,0,1,4,0
1980,0,158,12,1,12,0,0,0,0,0,1,0,0,0,0,1,0
1981,1,158,14,1,14,0,0,1,0,0,0,2,0,0,0,2,0
1982,0,158,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
1983,0,158,16,2,20,0,0,0,0,1,0,0,0,0,0,0,0
1984,0,158,16,1,16,0,0,0,0,0,1,0,0,0,0,1,0
1985,1,158,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1986,1,158,8,3,24,0,1,0,0,1,0,0,0,0,0,0,0
1987,1,158,12,7,50,0,1,2,0,1,0,0,0,0,0,0,0
1988,1,158,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,157,26,1,26,1,0,0,0,0,0,0,0,0,0,0,0
1990,1,157,8,2,14,0,0,1,0,0,0,0,0,0,0,0,0
1991,1,157,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,157,12,6,38,0,0,2,1,0,1,0,1,0,1,3,0
1993,1,157,14,5,32,2,0,1,0,0,0,0,0,0,0,0,0
1994,1,157,14,6,42,3,1,0,1,1,0,0,0,0,0,0,1
1995,0,157,26,10,54,2,0,0,2,2,0,0,0,0,0,0,0
1996,0,157,14,2,22,0,0,2,0,0,0,0,2,0,0,2,0
1997,0,157,6,8,34,1,0,1,1,2,1,0,0,0,0,1,0
1998,1,157,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,157,2,3,16,1,0,0,0,0,0,0,0,0,0,0,0
2000,1,156,6,5,16,0,0,2,0,0,0,0,0,0,0,0,0
2001,1,156,10,5,34,1,0,1,1,0,1,0,0,0,0,1,0
2002,1,156,16,4,24,1,0,2,1,0,0,0,1,0,0,1,0
2003,1,156,16,2,18,0,0,1,0,1,0,0,0,0,0,0,0
2004,1,156,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,156,14,8,50,2,0,4,0,1,1,1,0,0,0,2,0
2006,1,156,12,2,20,0,1,0,0,0,0,1,2,0,0,3,0
2007,1,156,30,10,56,1,0,4,2,1,1,0,0,1,1,3,0
2008,0,156,16,2,22,0,0,1,0,0,1,1,1,0,0,3,0
2009,1,156,16,1,16,1,0,0,0,0,0,1,1,0,0,2,0
2010,1,156,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2011,1,155,20,5,36,1,1,1,1,0,0,1,1,0,1,3,1
2012,1,155,6,10,42,1,1,1,2,0,1,1,0,0,1,3,0
2013,0,155,28,1,28,0,0,0,1,0,0,1,0,0,0,1,0
2014,1,155,2,10,24,0,0,1,0,0,0,0,0,0,0,0,0
2015,1,155,4,9,44,1,1,1,1,0,1,0,0,0,0,1,0
2016,0,155,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,155,16,1,16,1,0,0,0,0,0,0,0,0,0,0,1
2018,1,155,6,7,30,0,0,2,0,0,0,0,0,0,0,0,0
2019,0,155,14,9,60,3,1,2,2,0,0,2,0,0,0,2,0
2020,1,155,36,2,44,0,0,0,1,0,0,0,0,0,0,0,0
2021,1,155,32,7,74,3,0,4,0,0,0,0,0,0,0,0,0
2022,1,155,4,4,24,0,0,1,0,0,0,0,0,0,0,0,0
2023,1,154,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
2024,1,154,16,8,36,3,2,0,0,1,2,0,0,0,0,2,0
2025,1,154,16,6,44,0,0,1,1,0,0,0,0,0,2,2,0
2026,0,154,34,2,40,2,0,0,0,0,0,3,1,0,0,4,0
2027,1,154,8,2,14,0,1,0,0,0,0,3,0,0,0,3,0
2028,1,153,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2029,1,153,12,7,46,0,0,1,1,3,0,1,0,0,0,1,0
2030,1,153,16,10,36,2,0,4,0,2,1,1,0,0,0,2,0
2031,1,153,12,2,18,0,0,0,1,0,0,0,0,0,0,0,0
2032,0,153,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2033,1,153,4,1,4,0,0,0,0,0,1,0,0,0,0,1,0
2034,1,153,30,2,34,1,0,0,0,1,0,1,0,0,0,1,0
2035,1,153,16,2,20,0,0,0,0,1,1,1,0,0,0,2,0
2036,1,153,12,4,20,1,1,1,0,0,0,1,0,0,0,1,0
2037,1,153,10,6,30,1,1,1,0,1,0,0,0,0,0,0,0
2038,1,153,32,10,58,1,1,1,1,1,0,0,0,0,0,0,0
2039,1,153,16,8,32,1,1,2,1,0,0,0,0,1,0,1,0
2040,0,152,16,9,66,0,1,4,0,2,1,1,0,0,0,2,0
2041,1,152,16,1,16,0,0,0,0,0,0,1,0,0,0,1,0
2042,1,152,12,2,18,0,1,0,0,0,0,0,0,0,0,0,0
2043,1,152,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2044,1,152,16,2,22,1,0,1,0,0,0,0,0,0,0,0,0
2045,1,152,2,1,2,0,0,0,0,0,0,1,0,0,0,1,1
2046,0,152,26,2,30,1,0,1,0,0,1,0,0,0,0,1,0
2047,1,152,4,10,30,1,1,1,1,0,0,0,0,0,0,0,0
2048,1,152,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2049,1,152,36,2,44,1,0,1,0,0,0,0,0,0,0,0,0
2050,0,152,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2051,1,152,18,2,22,1,0,0,0,0,0,0,0,0,1,1,1
2052,1,152,2,2,6,0,0,0,0,0,1,1,0,0,0,2,0
2053,1,152,2,2,8,0,0,0,0,0,1,0,0,0,0,1,0
2054,1,152,34,7,56,1,1,3,0,1,0,0,0,0,0,0,0
2055,0,152,2,1,2,0,0,0,0,0,0,2,0,0,0,2,0
2056,1,151,16,2,24,1,0,1,0,0,0,0,1,0,0,1,0
2057,1,151,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2058,0,151,16,2,22,0,0,1,0,1,0,0,0,0,0,0,0
2059,1,151,6,4,24,0,0,1,1,0,1,0,0,0,0,1,0
2060,0,151,34,10,66,1,1,3,0,1,0,0,0,0,0,0,0
2061,1,151,34,2,40,1,0,0,0,0,0,0,0,0,0,0,0
2062,1,151,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2063,0,151,28,2,34,0,0,1,1,0,0,0,0,0,0,0,0
2064,1,151,18,5,28,1,0,3,1,0,1,0,0,0,0,1,0
2065,1,150,6,5,28,0,0,2,1,0,0,0,0,0,0,0,1
2066,1,150,22,5,34,2,0,3,0,0,0,1,0,0,0,1,0
2067,1,150,30,1,30,0,0,1,0,0,1,0,0,0,0,1,0
2068,1,150,30,5,42,1,0,1,1,2,3,0,0,0,0,3,0
2069,1,150,30,6,48,1,0,2,0,1,0,0,0,0,0,0,1
2070,1,150,36,2,40,0,1,1,0,0,0,0,0,0,0,0,0
2071,1,149,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2072,1,149,16,2,18,1,0,0,0,0,0,1,0,0,0,1,0
2073,1,149,2,5,26,0,1,0,0,0,2,0,0,0,1,3,1
2074,0,149,10,4,26,0,2,0,0,0,2,1,0,0,0,3,0
2075,1,149,26,2,32,0,1,1,0,0,0,1,0,0,0,1,0
2076,1,149,4,2,12,0,0,0,0,0,0,1,0,0,0,1,1
2077,1,149,14,2,16,1,0,0,0,0,1,1,0,0,0,2,0
2078,1,149,22,2,24,0,0,1,0,1,0,1,0,0,0,1,0
2079,0,149,14,1,14,0,0,0,0,1,0,1,0,0,0,1,0
2080,1,148,22,3,30,1,0,2,0,0,0,0,0,0,0,0,0
2081,0,148,6,4,20,0,0,0,0,0,1,0,0,0,0,1,1
2082,0,148,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2083,1,148,4,5,22,0,0,0,0,2,0,0,0,0,0,0,1
2084,1,148,16,1,16,0,0,0,0,0,1,0,0,0,0,1,0
2085,1,148,14,2,18,0,1,0,1,0,0,0,0,0,0,0,0
2086,0,148,8,2,16,0,0,1,0,0,0,0,0,0,0,0,0
2087,1,148,10,1,10,0,0,0,0,0,1,0,0,0,0,1,0
2088,1,148,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,148,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0
2090,1,148,16,1,16,1,0,0,0,0,0,0,0,0,1,1,0
2091,0,148,14,2,22,0,0,0,0,0,0,0,0,0,0,0,0
2092,0,147,36,2,42,0,0,1,0,0,0,0,0,0,0,0,0
2093,1,147,10,8,32,2,0,2,0,0,0,0,0,0,0,0,0
2094,1,147,16,4,32,0,2,1,0,0,0,0,0,0,0,0,0
2095,0,147,18,1,18,0,0,0,0,1,0,0,1,0,0,1,0
2096,0,147,4,1,4,0,0,0,0,0,0,1,0,0,0,1,0
2097,1,147,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2098,1,146,14,2,18,0,1,1,0,0,0,0,0,0,0,0,0
2099,1,146,32,2,38,0,0,2,0,0,0,0,1,0,0,1,0
2100,1,146,14,6,28,0,0,2,0,1,0,0,0,0,0,0,0
2101,1,146,6,5,30,0,0,2,0,0,0,0,0,0,0,0,0
2102,0,146,16,2,20,0,0,0,1,1,2,0,1,0,1,4,0
2103,0,146,26,2,32,0,0,1,1,0,0,0,1,0,0,1,0
2104,0,146,10,1,10,0,0,0,0,0,2,0,2,0,0,4,0
2105,1,146,16,7,36,2,0,1,2,1,0,0,0,0,0,0,0
2106,1,146,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2107,1,145,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2108,1,145,16,2,22,1,1,0,0,0,0,0,0,0,0,0,0
2109,1,145,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2110,1,145,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2111,0,145,8,3,16,0,0,0,0,0,1,0,0,0,0,1,0
2112,1,145,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2113,1,145,14,8,42,3,2,1,1,0,0,0,0,0,1,1,0
2114,1,145,12,2,16,0,0,0,0,1,1,0,0,0,0,1,0
2115,1,145,12,4,24,2,0,1,0,0,0,0,0,0,0,0,0
2116,1,145,18,2,22,1,0,1,0,0,0,0,0,0,0,0,0
2117,1,144,6,8,38,0,0,2,1,1,1,1,1,1,1,5,0
2118,1,144,16,1,16,0,0,0,0,1,0,2,0,0,0,2,0
2119,1,144,30,6,60,2,0,4,0,0,0,0,0,0,0,0,0
2120,1,144,4,1,4,0,0,0,0,0,0,1,0,0,0,1,0
2121,1,144,14,2,16,1,0,1,0,0,0,1,0,0,0,1,0
2122,1,144,12,8,34,2,1,1,0,2,0,1,1,0,0,2,0
2123,1,143,14,9,38,2,2,1,1,1,2,0,0,0,0,2,0
2124,1,143,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2125,1,143,14,1,14,0,0,0,0,0,0,0,0,0,0,0,1
2126,1,143,14,7,54,1,0,2,1,0,3,0,1,0,0,4,0
2127,1,143,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2128,0,143,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
2129,1,143,20,2,28,0,0,0,0,1,1,0,0,0,0,1,0
2130,1,143,16,1,16,0,0,0,1,0,0,0,1,0,0,1,0
2131,1,143,30,1,30,1,0,0,0,0,0,0,0,0,0,0,1
2132,1,143,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2133,1,143,14,1,14,1,0,0,0,0,0,1,0,0,0,1,0
2134,0,142,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2135,0,142,16,8,34,2,0,4,1,0,1,0,1,0,0,2,0
2136,0,142,14,3,26,1,1,1,0,0,0,0,0,0,0,0,0
2137,1,142,16,3,30,0,0,1,2,0,0,0,0,0,0,0,0
2138,0,142,10,4,26,0,0,1,1,0,0,0,0,0,0,0,0
2139,1,142,4,2,8,0,0,0,0,0,0,4,0,0,0,4,0
2140,1,142,22,2,28,0,0,1,0,0,0,0,0,0,0,0,0
2141,1,141,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2142,1,141,16,2,24,0,0,0,1,0,0,0,0,0,0,0,0
2143,1,141,16,3,24,1,0,2,0,0,0,0,0,0,0,0,0
2144,1,141,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2145,0,141,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2146,1,140,14,2,20,0,1,1,0,0,0,0,0,0,0,0,0
2147,0,140,22,2,28,0,0,1,0,1,0,0,0,0,0,0,0
2148,1,140,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2149,1,140,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2150,1,140,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2151,1,140,24,3,30,1,0,1,0,0,0,0,0,0,0,0,0
2152,0,140,16,2,18,0,0,1,0,1,0,0,0,0,0,0,0
2153,1,140,12,2,18,1,0,0,0,0,0,0,0,0,0,0,0
2154,1,140,16,6,46,2,0,2,0,2,0,0,0,0,0,0,0
2155,0,139,30,2,34,0,0,1,0,1,0,0,0,1,0,1,0
2156,1,139,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2157,1,139,20,7,44,2,0,1,1,2,1,0,0,0,0,1,0
2158,0,139,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2159,1,139,2,9,44,2,0,1,1,0,0,0,0,0,0,0,0
2160,1,139,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2161,1,139,10,2,18,1,0,0,0,0,0,0,0,0,0,0,0
2162,1,139,32,3,42,1,0,1,0,1,0,0,0,0,0,0,0
2163,1,139,6,8,38,1,2,0,0,0,0,0,0,1,1,2,0
2164,1,138,22,7,56,2,1,2,0,1,0,1,1,0,0,2,0
2165,1,138,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0
2166,0,138,34,2,36,1,0,0,0,1,0,0,0,0,0,0,0
2167,1,138,8,7,48,0,1,2,0,0,0,0,0,0,0,0,0
2168,0,138,6,9,24,2,0,0,0,1,0,0,0,0,0,0,0
2169,0,138,16,2,24,0,0,0,1,0,0,0,0,0,0,0,0
2170,0,138,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0
2171,1,138,16,1,16,0,0,0,1,0,1,0,0,0,0,1,0
2172,1,138,8,7,44,0,0,4,2,0,0,0,0,0,0,0,0
2173,1,137,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2174,1,137,18,2,20,1,0,0,0,0,0,1,0,0,0,1,0
2175,0,137,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2176,1,137,14,1,14,0,0,1,0,0,0,0,0,0,0,0,1
2177,0,137,14,2,22,2,0,0,0,0,0,0,0,0,0,0,0
2178,0,137,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2179,0,136,12,2,16,0,1,0,0,0,0,0,0,0,0,0,0
2180,1,136,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2181,1,136,10,2,12,0,0,0,0,0,0,0,0,0,0,0,1
2182,0,136,2,2,8,0,0,0,0,0,0,0,0,0,0,0,1
2183,1,136,10,3,26,1,0,1,0,0,0,0,0,0,0,0,0
2184,1,136,12,5,30,0,0,2,1,0,0,0,0,1,0,1,0
2185,1,136,10,2,16,1,0,0,0,0,0,0,0,0,0,0,1
2186,1,136,2,8,40,1,2,0,1,0,0,0,0,0,0,0,0
2187,1,136,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2188,1,136,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
2189,0,135,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
2190,1,135,16,8,60,3,1,0,1,0,2,1,0,0,2,5,0
2191,1,135,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
2192,1,135,32,2,34,1,0,0,0,0,0,1,0,0,0,1,0
2193,0,135,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2194,1,135,18,2,22,0,0,1,0,0,0,0,0,0,0,0,0
2195,0,135,10,2,14,0,0,0,0,1,0,1,0,0,0,1,0
2196,1,135,6,9,34,0,1,4,1,0,1,1,0,0,0,2,0
2197,1,135,4,2,12,0,0,0,0,0,0,0,0,0,0,0,1
2198,1,135,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0
2199,1,134,26,2,28,0,2,0,0,0,0,0,0,0,0,0,0
2200,1,134,30,2,38,1,0,0,0,0,0,0,0,0,0,0,0
2201,1,134,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2202,1,134,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0
2203,1,134,16,1,16,0,0,0,0,0,0,0,1,0,0,1,0
2204,1,134,10,4,22,1,0,0,0,0,0,0,0,0,0,0,1
2205,1,134,12,5,36,1,1,1,0,0,1,0,0,0,0,1,0
2206,0,134,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2207,1,133,32,2,36,1,0,1,0,0,0,0,1,0,0,1,0
2208,0,133,16,3,26,0,1,0,1,1,0,0,0,0,0,0,0
2209,1,133,16,3,22,1,1,0,0,0,0,1,0,0,0,1,0
2210,1,133,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2211,1,133,16,4,36,1,0,1,1,0,0,1,0,0,0,1,0
2212,0,133,34,1,34,0,0,1,0,0,0,0,0,0,0,0,0
2213,1,133,14,2,20,0,1,0,0,0,0,1,0,0,0,1,0
2214,0,133,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2215,0,133,8,1,8,0,0,0,0,0,0,1,0,0,0,1,0
2216,1,133,20,6,36,2,0,1,1,1,0,0,0,0,0,0,0
2217,1,133,8,7,42,0,0,2,1,2,0,0,0,0,1,1,0
2218,1,133,16,2,20,0,0,0,1,0,0,0,0,0,0,0,0
2219,1,132,28,2,30,0,0,0,1,0,0,1,0,0,0,1,0
2220,1,132,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2221,1,132,34,5,62,2,0,3,0,0,0,0,0,0,0,0,0
2222,1,132,4,1,4,0,0,0,0,0,0,1,0,0,0,1,0
2223,1,132,16,1,16,0,0,0,1,0,0,0,0,0,0,0,1
2224,1,132,34,1,34,1,0,0,0,0,0,0,0,0,0,0,0
2225,0,132,10,1,10,0,0,0,0,0,0,1,0,0,0,1,0
2226,1,132,10,2,16,0,1,0,0,0,0,1,0,0,0,1,0
2227,1,132,22,1,22,1,0,0,0,0,0,2,0,0,0,2,0
2228,1,131,16,1,16,0,0,0,0,0,1,0,0,0,0,1,0
2229,1,131,8,6,30,0,1,1,1,0,0,0,0,0,0,0,0
2230,1,131,14,4,28,0,0,3,1,0,0,0,0,0,0,0,0
2231,1,131,14,2,22,1,0,1,0,0,0,0,0,0,0,0,0
2232,0,131,14,1,14,0,0,0,0,1,0,0,0,0,0,0,0
2233,1,131,12,5,38,1,0,2,0,0,1,0,0,0,0,1,0
2234,0,131,14,7,28,3,1,2,0,1,0,0,1,0,0,1,0
2235,0,131,10,6,38,0,0,0,1,1,0,0,0,0,0,0,0
2236,0,131,14,2,20,0,0,0,0,1,0,0,0,0,0,0,0
2237,1,131,2,4,16,0,0,1,0,0,0,0,0,0,0,0,0
2238,1,131,14,2,20,0,0,1,1,0,0,0,0,0,0,0,0
2239,0,131,30,4,40,0,0,2,1,0,0,0,0,0,0,0,0
2240,1,130,12,1,12,0,0,0,0,0,0,0,0,0,0,0,1
2241,1,130,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2242,1,130,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2243,1,130,12,1,12,0,0,0,0,0,0,0,1,0,0,1,0
2244,1,130,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2245,1,130,30,1,30,0,0,0,0,0,0,1,0,0,0,1,0
2246,1,130,22,4,36,1,0,1,0,0,0,1,0,0,0,1,1
2247,1,130,14,1,14,0,0,1,0,0,0,1,0,0,0,1,0
2248,0,129,14,2,22,0,0,0,0,1,1,0,0,0,0,1,0
2249,1,129,22,1,22,0,0,1,0,0,0,0,0,0,0,0,0
2250,1,129,2,8,46,1,0,1,1,0,0,0,0,0,0,0,0
2251,1,129,10,2,14,0,1,0,0,0,2,0,0,0,0,2,0
2252,0,129,4,8,48,3,0,1,0,2,0,0,0,0,0,0,0
2253,0,128,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2254,1,128,32,5,48,1,0,1,0,0,0,3,0,0,0,3,0
2255,1,128,16,2,20,1,0,0,1,0,0,0,0,0,0,0,0
2256,1,128,18,2,24,0,0,1,0,0,1,0,0,0,0,1,0
2257,1,128,14,1,14,0,0,0,0,0,1,0,0,0,0,1,0
2258,1,128,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0
2259,1,128,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2260,1,128,10,6,24,0,0,1,1,1,0,1,0,0,0,1,0
2261,1,128,10,3,22,0,0,1,0,0,1,0,0,0,0,1,0
2262,0,128,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2263,1,128,16,2,22,2,0,0,0,0,0,0,1,0,0,1,0
2264,1,127,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2265,0,127,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2266,1,127,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2267,1,127,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0
2268,1,127,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
2269,1,127,4,1,4,0,0,0,0,0,1,0,0,0,0,1,0
2270,1,127,2,5,14,0,1,0,0,0,0,0,0,0,0,0,0
2271,1,127,12,7,28,1,1,1,1,1,0,0,0,0,1,1,0
2272,1,127,16,2,18,0,0,0,0,0,0,0,0,0,0,0,0
2273,1,127,8,2,12,0,0,0,0,0,1,0,0,0,0,1,0
2274,1,126,16,8,48,2,1,1,2,0,0,2,1,0,0,3,0
2275,1,126,4,5,28,3,0,1,0,0,0,0,0,0,0,0,0
2276,1,126,26,1,26,1,0,0,0,0,1,0,0,0,0,1,1
